timestamp,mode,auto_state,joy_throttle,joy_steer,closest_dist,left_rpm_cmd,right_rpm_cmd
1756455066.2494462,AUTONOMOUS,STOPPING,0.000,0.000,2.284,0,0
1756455066.2874284,AUTONOMOUS,STOPPING,0.000,0.000,2.267,0,0
1756455066.3213139,AUTONOMOUS,SCANNING_TURN,0.000,0.000,2.309,0,0
1756455066.3523312,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.309,950,950
1756455066.3833644,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.259,950,950
1756455066.451312,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.259,950,950
1756455066.4873602,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.276,950,950
1756455066.5183547,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.284,950,950
1756455066.5552878,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.276,950,950
1756455066.5894513,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.251,950,950
1756455066.6233509,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.259,950,950
1756455066.658293,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.251,950,950
1756455066.6872957,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.188,950,950
1756455066.7213616,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.227,950,950
1756455066.7552826,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.158,950,950
1756455066.7903492,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.158,950,950
1756455066.820347,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.158,950,950
1756455066.8573596,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.150,950,950
1756455066.8882592,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.150,950,950
1756455066.9233518,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.143,950,950
1756455066.9603364,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.158,950,950
1756455066.9943318,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.143,950,950
1756455067.0263383,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.065,950,950
1756455067.0513093,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.188,950,950
1756455067.0882857,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.188,950,950
1756455067.1199837,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.150,950,950
1756455067.1512525,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.107,950,950
1756455067.1902764,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.129,950,950
1756455067.225304,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.165,950,950
1756455067.2593648,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.065,950,950
1756455067.2923203,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.093,950,950
1756455067.321285,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.052,950,950
1756455067.3552606,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.052,950,950
1756455067.3893504,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.072,950,950
1756455067.4213612,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.974,950,950
1756455067.4532776,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.058,950,950
1756455067.4842608,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.045,950,950
1756455067.5223033,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.012,950,950
1756455067.5553489,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.999,950,950
1756455067.5882814,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.993,950,950
1756455067.6203651,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.999,950,950
1756455067.6582882,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.993,950,950
1756455067.6942928,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.974,950,950
1756455067.7233422,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.949,950,950
1756455067.7552817,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.937,950,950
1756455067.7943218,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.908,950,950
1756455067.8283553,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.925,950,950
1756455067.8523178,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.956,950,950
1756455067.8958237,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.956,950,950
1756455067.9232688,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.879,950,950
1756455067.9603117,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.879,950,950
1756455067.9953609,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.868,950,950
1756455068.0273602,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.851,950,950
1756455068.0583217,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.846,950,950
1756455068.0882685,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.814,950,950
1756455068.126316,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.809,950,950
1756455068.1562684,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.814,950,950
1756455068.1893184,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.788,950,950
1756455068.21528,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.773,950,950
1756455068.2582912,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.773,950,950
1756455068.2912834,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.763,950,950
1756455068.3512976,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.758,950,950
1756455068.3912792,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.729,950,950
1756455068.425378,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.687,950,950
1756455068.458352,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.678,950,950
1756455068.4942753,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.669,950,950
1756455068.5243366,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.638,950,950
1756455068.55936,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.638,950,950
1756455068.5943995,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.625,950,950
1756455068.6224048,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.605,950,950
1756455068.6623893,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.605,950,950
1756455068.6922476,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.600,950,950
1756455068.726405,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.561,950,950
1756455068.7502477,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.512,950,950
1756455068.792333,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.512,950,950
1756455068.8242486,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.504,950,950
1756455068.8583136,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.490,950,950
1756455068.890252,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.476,950,950
1756455068.9232526,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.459,950,950
1756455068.9582498,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.452,950,950
1756455068.991328,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.455,950,950
1756455069.026331,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.432,950,950
1756455069.0573542,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.409,950,950
1756455069.0913513,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.388,950,950
1756455069.123386,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.363,950,950
1756455069.1552737,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.349,950,950
1756455069.1882563,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.340,950,950
1756455069.2522445,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.326,950,950
1756455069.2913456,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.301,950,950
1756455069.3212643,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.315,950,950
1756455069.3604548,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.269,950,950
1756455069.3882315,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.272,950,950
1756455069.427262,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.242,950,950
1756455069.4643233,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.225,950,950
1756455069.494228,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.227,950,950
1756455069.5273502,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.375,950,950
1756455069.5603569,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.349,950,950
1756455069.5933528,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.337,950,950
1756455069.628248,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.352,950,950
1756455069.6633477,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.315,950,950
1756455069.698254,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.168,950,950
1756455069.728252,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.317,950,950
1756455069.7622738,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.128,950,950
1756455069.7972548,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.275,950,950
1756455069.832241,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.257,950,950
1756455069.868282,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.249,950,950
1756455069.8972642,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.203,950,950
1756455069.934327,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.203,950,950
1756455069.966396,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.215,950,950
1756455070.0003023,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.170,950,950
1756455070.03737,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.161,950,950
1756455070.0682878,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.157,950,950
1756455070.0993176,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.161,950,950
1756455070.1312716,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.136,950,950
1756455070.1643467,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.142,950,950
1756455070.2003043,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.113,950,950
1756455070.2352982,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.106,950,950
1756455070.2674012,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.070,950,950
1756455070.2952845,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.070,950,950
1756455070.3353047,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.070,950,950
1756455070.37036,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.064,950,950
1756455070.4024098,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.038,950,950
1756455070.4273202,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.008,950,950
1756455070.468242,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.008,950,950
1756455070.4993331,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.998,950,950
1756455070.5282273,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.973,950,950
1756455070.5663118,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.950,950,950
1756455070.6054106,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.970,950,950
1756455070.6372466,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.942,950,950
1756455070.66125,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.918,950,950
1756455070.7002175,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.918,950,950
1756455070.7332354,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.911,950,950
1756455070.7684546,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.898,950,950
1756455070.801228,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.885,950,950
1756455070.833232,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.870,950,950
1756455070.8662434,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.872,950,950
1756455070.9034784,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.821,950,950
1756455070.9383132,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.839,950,950
1756455070.9713411,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.805,950,950
1756455071.005237,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.793,950,950
1756455071.0342412,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.750,950,950
1756455071.068298,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.750,950,950
1756455071.0963047,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.745,950,950
1756455071.133228,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.745,950,950
1756455071.167237,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.732,950,950
1756455071.2042184,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.711,950,950
1756455071.232264,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.664,950,950
1756455071.271287,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.664,950,950
1756455071.2952266,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.710,950,950
1756455071.3352423,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.710,950,950
1756455071.368239,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.606,950,950
1756455071.401237,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.613,950,950
1756455071.435249,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.609,950,950
1756455071.4672344,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.599,950,950
1756455071.5062428,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.569,950,950
1756455071.5352108,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.543,950,950
1756455071.571247,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.539,950,950
1756455071.6013157,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.467,950,950
1756455071.6352544,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.467,950,950
1756455071.667307,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.446,950,950
1756455071.6994214,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.438,950,950
1756455071.7333355,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.422,950,950
1756455071.7644413,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.387,950,950
1756455071.8043714,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.369,950,950
1756455071.8323739,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.335,950,950
1756455071.8703222,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.335,950,950
1756455071.8982978,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.317,950,950
1756455071.933419,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.311,950,950
1756455071.9777977,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.317,950,950
1756455072.0021966,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,0.272,950,950
1756455072.0382142,AUTONOMOUS,REVERSING,0.000,0.000,0.272,-950,-950
1756455072.0682397,AUTONOMOUS,REVERSING,0.000,0.000,0.264,-950,-950
1756455072.1092668,AUTONOMOUS,REVERSING,0.000,0.000,0.251,-950,-950
1756455072.1352692,AUTONOMOUS,REVERSING,0.000,0.000,0.227,-950,-950
1756455072.1662855,AUTONOMOUS,REVERSING,0.000,0.000,0.227,-950,-950
1756455072.1962075,AUTONOMOUS,REVERSING,0.000,0.000,0.217,-950,-950
1756455072.2382288,AUTONOMOUS,REVERSING,0.000,0.000,0.207,-950,-950
1756455072.2702756,AUTONOMOUS,REVERSING,0.000,0.000,0.204,-950,-950
1756455072.2952738,AUTONOMOUS,REVERSING,0.000,0.000,0.201,-950,-950
1756455072.3312912,AUTONOMOUS,REVERSING,0.000,0.000,0.201,-950,-950
1756455072.366209,AUTONOMOUS,REVERSING,0.000,0.000,0.202,-950,-950
1756455072.4022176,AUTONOMOUS,REVERSING,0.000,0.000,0.205,-950,-950
1756455072.4382062,AUTONOMOUS,REVERSING,0.000,0.000,0.210,-950,-950
1756455072.4682655,AUTONOMOUS,REVERSING,0.000,0.000,0.217,-950,-950
1756455072.4972336,AUTONOMOUS,REVERSING,0.000,0.000,0.238,-950,-950
1756455072.5382645,AUTONOMOUS,REVERSING,0.000,0.000,0.238,-950,-950
1756455072.5703304,AUTONOMOUS,REVERSING,0.000,0.000,0.250,-950,-950
1756455072.6052604,AUTONOMOUS,REVERSING,0.000,0.000,0.263,-950,-950
1756455072.6312075,AUTONOMOUS,STOPPING,0.000,0.000,0.294,0,0
1756455072.6672444,AUTONOMOUS,STOPPING,0.000,0.000,0.294,0,0
1756455072.6972075,AUTONOMOUS,STOPPING,0.000,0.000,0.311,0,0
1756455072.7332206,AUTONOMOUS,STOPPING,0.000,0.000,0.329,0,0
1756455072.770283,AUTONOMOUS,STOPPING,0.000,0.000,0.344,0,0
1756455072.8072808,AUTONOMOUS,STOPPING,0.000,0.000,0.357,0,0
1756455072.8372452,AUTONOMOUS,STOPPING,0.000,0.000,0.386,0,0
1756455072.871243,AUTONOMOUS,STOPPING,0.000,0.000,0.386,0,0
1756455072.904226,AUTONOMOUS,STOPPING,0.000,0.000,0.394,0,0
1756455072.9627492,AUTONOMOUS,STOPPING,0.000,0.000,0.405,0,0
1756455073.0041962,AUTONOMOUS,STOPPING,0.000,0.000,0.416,0,0
1756455073.0382564,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.421,900,-900
1756455073.0794742,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.361,900,-900
1756455073.1033072,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.363,900,-900
1756455073.1332948,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.427,900,-900
1756455073.1651878,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.427,900,-900
1756455073.19945,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.427,900,-900
1756455073.235196,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.427,900,-900
1756455073.271209,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.424,900,-900
1756455073.304252,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.423,900,-900
1756455073.3322086,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.421,900,-900
1756455073.3691967,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.421,900,-900
1756455073.3982012,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.422,900,-900
1756455073.437216,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.422,900,-900
1756455073.47423,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.423,900,-900
1756455073.5303206,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.422,900,-900
1756455073.560188,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.414,900,-900
1756455073.6022394,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.414,900,-900
1756455073.638299,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.417,900,-900
1756455073.6671991,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.435,900,-900
1756455073.7062926,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.435,900,-900
1756455073.7433095,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.420,900,-900
1756455073.7712665,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.423,900,-900
1756455073.8022087,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.423,900,-900
1756455073.8351932,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.425,900,-900
1756455073.864256,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.425,900,-900
1756455073.9022887,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.454,900,-900
1756455073.9351823,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.509,900,-900
1756455073.9702976,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.579,900,-900
1756455074.0053182,AUTONOMOUS,SCANNING_TURN,0.000,0.000,0.686,900,-900
1756455074.036239,AUTONOMOUS,SCANNING_TURN,0.000,0.000,1.210,0,0
1756455074.0652952,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.545,950,950
1756455074.1022415,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.545,950,950
1756455074.1351895,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.519,950,950
1756455074.1691875,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.773,950,950
1756455074.201192,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.454,950,950
1756455074.233171,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.832,950,950
1756455074.2721782,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.586,950,950
1756455074.2972314,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.483,950,950
1756455074.3391943,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.483,950,950
1756455074.3701866,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.326,950,950
1756455074.4061818,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.219,950,950
1756455074.433156,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.038,950,950
1756455074.4711654,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.038,950,950
1756455074.5012476,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.920,950,950
1756455074.5371623,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.968,950,950
1756455074.5712209,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.914,950,950
1756455074.602149,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.902,950,950
1756455074.6362312,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.902,950,950
1756455074.6701505,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.902,950,950
1756455074.7033658,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.925,950,950
1756455074.732407,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.896,950,950
1756455074.7702484,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.896,950,950
1756455074.8012304,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.879,950,950
1756455074.8381524,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.937,950,950
1756455074.868211,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.019,950,950
1756455074.9064102,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.993,950,950
1756455074.9371574,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,2.006,950,950
1756455074.9712584,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.968,950,950
1756455075.0032558,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.968,950,950
1756455075.038186,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.931,950,950
1756455075.0703897,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.914,950,950
1756455075.0993733,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.925,950,950
1756455075.137287,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.902,950,950
1756455075.1641495,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.819,950,950
1756455075.2011495,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.819,950,950
1756455075.237256,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.783,950,950
1756455075.2721741,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.778,950,950
1756455075.307178,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.783,950,950
1756455075.3331604,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.733,950,950
1756455075.3632584,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.733,950,950
1756455075.401141,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.729,950,950
1756455075.4362667,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.719,950,950
1756455075.4702332,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.682,950,950
1756455075.504273,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.678,950,950
1756455075.537237,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.634,950,950
1756455075.572175,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.617,950,950
1756455075.6032398,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.600,950,950
1756455075.6394145,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.596,950,950
1756455075.6714146,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.596,950,950
1756455075.7051458,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.580,950,950
1756455075.7342582,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.519,950,950
1756455075.7702205,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.519,950,950
1756455075.8042095,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.479,950,950
1756455075.8382556,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.486,950,950
1756455075.8793223,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.479,950,950
1756455075.9042208,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.455,950,950
1756455075.9351678,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.455,950,950
1756455075.9721584,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.419,950,950
1756455076.0041635,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.388,950,950
1756455076.043279,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.378,950,950
1756455076.0711806,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.352,950,950
1756455076.1071873,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.352,950,950
1756455076.1341474,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.304,950,950
1756455076.17214,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.304,950,950
1756455076.2051451,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.264,950,950
1756455076.2361543,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.272,950,950
1756455076.271162,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.247,950,950
1756455076.3051546,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.227,950,950
1756455076.338228,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.210,950,950
1756455076.3621473,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.181,950,950
1756455076.4062543,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.181,950,950
1756455076.4412184,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.157,950,950
1756455076.4712055,AUTONOMOUS,DRIVING_FORWARD,0.000,0.000,1.140,950,950
